,Place,Column No.,Paragraph
67,"['Candia', 'città ed isoU']",365,"Di «Candia venivano qui a Constantimipoli 17 na-  vilit Ira grandi ei ipieoli, quali a Tenedo sono sti as-  saitadi da corsari 'tarohi presi et brusati, siche 4 so-  lamente scapolue. "
68,"['Candia', 'città ed isoU']",391,"Dil dito, di lo. Come li bassa erano molto sde-  !:tìati per il caso di lo fusto, e Perì t)assà disse que-  sto: t Konovoremo Tarmada e si vegnirà a vostrì dan-  ni se non si renio il tutto, et la manderemo a tuorve  lo ixole di Cipro, Candia el le altre. Era in gran colora e botava fuoco, liuslafi bassa diise: e Questo i segno di esser a la guem, et aver roto k pun». Feraga bassa disse come D S^iDor distranrà fi MMlri paesi finoa Venezia. Eserive, il adMVO vien a h Signorìa ha commission di questo, é boD ooDar qoeslignorìa ha commission di questo, é boD ooDar qoesli cossa ; el qual schiavo é homo di bona descrilm, homo non più veduto da lui. Aricorda sia qnn pre> sto. Scrìve, il signor Suliman ha speso assa* danrì : a li janizarì asprì 507 milia, a li bassa 5000 perrì : a li janizarì asprì 507 milia, a li bassa 5000 per uno, a li agà, a chi 1000, a chi 000 et a chi 940 per uno, a li caporali ducati 100 per uno; ha era* suto provision a li janizarì di aspri più di qnefio Sì liaveano al zomo, siche ha una gran somma di danari. Si tien sarà homo pacifico, atenderà t darsi pb-nari. Si tien sarà homo pacifico, atenderà t darsi pbscr, e cussi lo voi Peri bassa che governalo. Scrife,scr, e cussi lo voi Peri bassa che governalo. Scrife, il capitano di Tarmada è sta casso per mensfalì per lui fati, e si forma processo, el hanno electo io loro suo el beliarbei di la Amasia. Scrive, mandar dMle letere per ditto schiavo dil Signor, qua! vien di ohcho a Ragusi. Voleva ezpedir messo a posU ma qne-cho a Ragusi. Voleva ezpedir messo a posU ma qnesto sarà più presto.sto sarà più presto."
69,"['Candia', 'città ed isoU']",408,"É da saper, poi lete le letere, sier Zuan Moro,  venuto Capiteno di le galle di Fiandra, vene a referir,  dicendo a di 20 Lujo 1519 se parli de qui, a di IO  Avosto zonse a Otranto, sto* 98 zorni aspetando i  vini di Candia, poi a Falmua su Pisola d*lngaltera,  che Dio volse afferò quel porto, sle' zorni 58. Ha auto "
70,"['Candia', 'città ed isoU']",411,"Essendo redulo il Pregadi suso, vene TArmirajo  dil porlo a la scala a nollGcbar a la Signoria, come  h nave di pelegriui Coresa era zonta in Histria e la  Cornerà andò in Candia ; dice a bocha che le galle  di Baruto erano a di do di questo al Zanle, zoé ve*  leno do vele in mar, judioono sia quelle \ riporta co-  me a Rodi ditta nave inlese che Tarmala francese,  capitano quel Berlou, andata a Baruto per sacoma-  nar quel luogo a di 9 Octubrìo, dove era le nostre  galle di Baruto ivi per far la muda capitano sier  Antonio Marzelo, e che dillo capitano francese do-  mandò a esso nostro capitano come stava Baruto,  qua! li disse esser di zeote ben munito e sarà difficile  a volerlo sacbizar ; e par le nostre galle si levasse e  vene iii Cipro, unde francesi smontono per sacbizar  Baruto, et mori et drusi che ivi vieneno a tempo di  muda fono a le man e fo morii da iOO francesi, et  con vergogna Tarmada si levò, et par dillo capitano  Berton sia sta amazato.  349 * A dì 21, La malina fo letere da Milan dil  SeeretariOt di .... U sumario dirò poi. E di certo  eorier veniva a Roma é sta morto li in Milan, e tol-  toli le letere etc ut in eis. "
71,"['Candia', 'città ed isoU']",413,"£t a ti tron^beti debano dar ducati 4 per uno e  il Capitano li la£i ie spese. £1 perché le dille gatta  oon perdano tempo a Otranto in aspetar li vini di  Candia per cargar su saetti, per abreviar il tempo,  poasino tt Palmni e cadauu vomno niandar vini ia  ditte galle, farli coodur in epiesla terra quante inai* vasie i vorano, qoal siano poste in uno magaaen o pili magazeni con do chiave : una legai li Patroni over di chi le sarano, et raltra il daziaro dil vin, et pagino per bota pisoli 4 solamente senza pagar altro dazio.tro dazio."
72,"['Candia', 'città ed isoU']",441,"Da poi disnar, fo Gran Consqo. Fato ducha  in Gandhi sier Marco Minio el oonsier, qual fo elelo  orator al Turco, ave 1040, 434, et solo sier Doni  Marzelo, fo Consier, 655» 81^, poi sier Alvise Mali-  piero, fo Cao di X, qu. sier Stefano procurator, 535  935, et sier Antonio da Mula, fo Consier, 445, 1032.  liem, acliadete cossa notanda : si fece eletion di un  Coitsier in Candia, tolti sier Piero Gradenigo fo di  sier Marin, sier Zuan Francesco Gradenigo qu. sier  Lionelo, sier Hironimo Arimondo qu. sier Fantin»  tutti tre con titolo di XL, et sier Hironimo Falier  qu. sier Thomado^ et rimase sier Piero Gradenigo,  e fo dato noticia a la Signoria non si poteva provar,  perché sier Sebastian Juslinian el cavalier, proveda-  dor zeneral In Candia, intra capitano de li, et é suo  zerman cuxin. Et cusri fo rebalotati li altri tre, et  rimase sier Zuan Francesco Gradenigo, qual rimaso,  %9 * fo eHam fato saper non si poteva provar per leze,  atenlo sier Lorenzo Bondimier, suo cogoaio, an-  dava Consier a Retimo. Et chfanìato a la Signorìa,  el dito alegò molli casi^ et sier Andrea Soranzo era  Consier in Candia, et sier Jacono Soranzo Consier a  la Cania, el sier Antonio Loredan ducha el sier Luca  Loredan retor a la Cania a un tempo, et al presente  si9 Sebastiab lustinian el cavalier sarà capitano, el  sier Hironimo Juslinian é retor a Reiimo, iamen li  Gonsieriy sier Luca Trun vicedoxe, sier Dowk Mar-  zelo, sier Nicolò Venier et sier Antonio Justiuian dolor, perchè sier Marco Minio era andato zoso, et sier Batista Erizo non intrado, terminono non potesse esser rimaso e rèbalotono li do. Siche sier Hi-tesse esser rimaso e rèbalotono li do. Siche sier Hironimo Arimondo, che fo tre volle balolalo Cousejerronimo Arimondo, che fo tre volle balolalo Cousejer in Candia, non havia passalo la mila dil Gran Consejo, a la quarta rimase. El questo fa le fatai dispo-sejo, a la quarta rimase. El questo fa le fatai disposilione, che ad ogni modo voleva ozi el rimanessesilione, che ad ogni modo voleva ozi el rimanesse Consier in Candia. Le altre vo.xe tulle passoe, et 5 XL nuovi tulli vecbi, videlicet sier Alexandro Soranzo, sier Piero Dandolo, sier Nicolò Querini, sierranzo, sier Piero Dandolo, sier Nicolò Querini, sier Antonio Michiel et sier Lorenzo Gradeuigo."
73,"['Candia', 'città ed isoU']",442,"Da poi disnar, fo Gran Consqo. Fato ducha in Gandhi sier Marco Minio el oonsier, qual fo elelo orator al Turco, ave 1040, 434, et solo sier Doni Marzelo, fo Consier, 655» 81^, poi sier Alvise Malipiero, fo Cao di X, qu. sier Stefano procurator, 535piero, fo Cao di X, qu. sier Stefano procurator, 535 935, et sier Antonio da Mula, fo Consier, 445, 1032. liem, acliadete cossa notanda : si fece eletion di un Coitsier in Candia, tolti sier Piero Gradenigo fo di sier Marin, sier Zuan Francesco Gradenigo qu. sier Lionelo, sier Hironimo Arimondo qu. sier Fantin» tutti tre con titolo di XL, et sier Hironimo Falier qu. sier Thomado^ et rimase sier Piero Gradenigo, e fo dato noticia a la Signoria non si poteva provar, perché sier Sebastian Juslinian el cavalier, provedador zeneral In Candia, intra capitano de li, et é suodor zeneral In Candia, intra capitano de li, et é suo zerman cuxin. Et cusri fo rebalotati li altri tre, et rimase sier Zuan Francesco Gradenigo, qual rimaso, %9 * fo eHam fato saper non si poteva provar per leze, atenlo sier Lorenzo Bondimier, suo cogoaio, andava Consier a Retimo. Et chfanìato a la Signorìa,dava Consier a Retimo. Et chfanìato a la Signorìa, el dito alegò molli casi^ et sier Andrea Soranzo era Consier in Candia, et sier Jacono Soranzo Consier a la Cania, el sier Antonio Loredan ducha el sier Luca Loredan retor a la Cania a un tempo, et al presente si9 Sebastiab lustinian el cavalier sarà capitano, el sier Hironimo Juslinian é retor a Reiimo, iamen li Gonsieriy sier Luca Trun vicedoxe, sier Dowk Marzelo, sier Nicolò Venier et sier Antonio Justiuianzelo, sier Nicolò Venier et sier Antonio Justiuian dolor, perchè sier Marco Minio era andato zoso, et  sier Batista Erizo non intrado, terminono non po-  tesse esser rimaso e rèbalotono li do. Siche sier Hi-  ronimo Arimondo, che fo tre volle balolalo Cousejer  in Candia, non havia passalo la mila dil Gran Con-  sejo, a la quarta rimase. El questo fa le fatai dispo-  silione, che ad ogni modo voleva ozi el rimanesse  Consier in Candia. Le altre vo.xe tulle passoe, et 5  XL nuovi tulli vecbi, videlicet sier Alexandro So-  ranzo, sier Piero Dandolo, sier Nicolò Querini, sier  Antonio Michiel et sier Lorenzo Gradeuigo. "
74,"['Candia', 'città ed isoU']",456,"DomiDo IMbio Ronfia 3&139     Fu posto, per sier Luca Tran el coiisier, li Savii *277'  a Terra ferma, abaeale sier Piero Conlariiii, et sier  LorettBo Bembo savio ai ordeni^ non bavendo trova  Pairon le gaJie di FiMdta^ lisia azonto di don ducali  1000 |ier galla, siche hiibiiio per una ducati 5000 di  don, vO^icei dueati 3500i di <l grossi^ e parte de li  do e Ire per eenlo^a tuor fuali votano esai Patroai,  ducali tOOO di Provedidori sora i oflBer e di debi*  bari erano a l'oficia di Avogadorf exiraordifiarii iab  et si faramiiv duea6 500 di X offici. Ikm^ \k Patro*  ni si possmo prima prevaler di doni da poi provati,  dando prinat suffibieote pieaoria. IAmÌ^. se K Rh  troni vorano' parkirse avanti il tempo linailado per  r altro incanta, k poasino for, ditmmoda sano par-  lidi avanti primo Zuguo di questa temk ifem, li  eapitob di vini sia refotma ili questiomodo, avendo  oiBsi contenta sier Zuan Francesco Sagredo e siar  Midiiet Foscarini dkicieri, che quelli vomna condar  di qni b ^nmv» far, ditti vkn e malvasie di Gandia,  per cargar so le ditte galie» hessendo poste in ubo  nngBnen o più magazeni enn do Qbiave,uoB tegiàk  daciert e TaHra loro, el debano pagar pinoi 6 per  boia, e qneile reslasseno in qiMta terra dtbano pa*  gar K daeiv eonsuetir con questa oooditìon^ li Patreai  e altri le vorano far condor di qui, debano tuor le  aontra letere in Caodia d quelle aprasenlar at dazio  dil vioy e li reclori di Candin siano uMigaii mandar  le boMete dèquielc Ave 147, i2 di no v et tamm  non trovono Patroni. "
75,"['Candia', 'città ed isoU']",457,"A di 3 dei passalo da Baruto scrissi nna aaia copiosa aHa Ezeeiamia Vostra de quanto era snecsopiosa aHa Ezeeiamia Vostra de quanto era snecso Ino quel zomn zercha a la eipedition mia di quel loeho^ la quale vi mandai per via del olarissÌDu> reziraenlo di Cipro; et perchè non poWadoesact statoziraenlo di Cipro; et perchè non poWadoesact stato a tempo di) partir di questa nave patron Nicoictio da Millo, manderò qoi aligaCa k stessa copia, aaò per ogni mezo et via sia poBsibite quella \)QBà esser svisata dii tutto ; et a di 36 dillo, una altra aitaser svisata dii tutto ; et a di 36 dillo, una altra aita li sarissida UtaìBSÒ, la qnaf mandai a Baffo per es aer mandata per Nieoleto da Liesna, inatificaado dover esser pia presto da nui. Pur WD rbtarover esser pia presto da nui. Pur WD rbtaro per h pftsaite fepKcbar alb Soreoili Vostra ttgion-  ger mia al Capo ...al* ixola di Cipro esser stala a  di 15 M passalos nel qual loebo intesi ctie quella ar«  mala Irancase die fu a Barulo er^ sorta a Saline.  Et |ier tanto deliberai Iraasferirmi a Paoiagosta con  queste galle, si per non mi aodir a inirig»r con dita  armutii, et etiam per schivar il suapelo di palizar  co» essa, aciodìè n»i a le oreehie del Signor turco  potesM esser dillo queste gsilie avere abuto coiuar-  ciò con M aravila» che saria sta difello contrario a  quanto per avanti aivea o|)eFato. Et a di 18 interi che  rannata età levata per venir' al Ponenbe, et lo mi  levai a di 19, ei a li 20 gionsi a Saline et di qdello  loo» (b il partir uiio di tlt et a di 25 gioagesemo a  Bafo, et per ^iieNo Gapiiano mi fu dito che per doi  baraoMit patroni fak> Timo per uno Antonio Zacaria  fradcilo del nostro Consolo a Kodi, el V altro per uno  Bonioalo Enrioo pur arinatoa Uodi, in conserva con  UDO gaboo aiesinese, d«i giorni avanti il gionger mio  in ditto locbo di Bafo per li diti erano stali oicbsi in  terra da «ixsba boineiM 300 eoa scbiopeti et arte-  larie, el per forza hiwetno svalizalo uno nàagazen»  nel qual erano zerti legoanii ci artolarie et altre  robe de diiti lurcitt cbe erano capitati li con uno ga-  lioD; il qual etiam per ditti corsari fu brusato. Ilo  voluto BOiiflcar a k Serenila Vostra, perchè son  certo (fueili parerà da au«o> tal presiuisiou usata per  essi ladri el corsari seaaa aver riapeto a quelli lochi  el posb di queilav et ad b» parso il debito de ogui su-  cesso BoUBeiif a h Serenità Voaèra« El la sera parti-  tomi di di diio^ loeo per seqaitar il viaao, etadl20  da maliaa) avendo vista de ditti oonsari, feei (^ni  sforzo per poterli aaoazere» et sequilandoli fino a  mezo zomo eoo ogni mio poter, et per esser k galie  carge, non gè fii colpa di poter aaoazer alouno.  Per ora lulsi b volta di Ponaiìte per seguire il viazo  miO) Issando tal kapresa, el navigando co»>tinua*  menta con vento di tiuBontana* Questo per (orza  mi ha foto venir da foora via. di T isola dii Candia.  Per grafia di l' AHiseimo Dio, in questo giorno siamo  traasferìl» eoa navigar oontiutte eoi stella a pro«  va, che é stato mi nuraeulo a esser venuto tanto  araoli, benché a me ia tuito non ha dispiaciuto tal  aavigadon per noo aver obuto causa de più inqou-  trarmi con l'armala francese, che era andata a la  volta de Rodi ; siche el latto si poi rapulare per  il oi^io. Siamo qoi in perfeiissima crosera, milia  zercba 60 in mar a 1* incoalro de li dirupi de Mai-  na, et avendomi alrovalo con la presente nave pa*  Iron Nicolcto da Millo, quale parli di 1* isola di Ci-  pro giorni 10 avanti de nui| non hQ voluto mancar GOQ ogni mia raverentìa farti queste poche parole benché, se non fusse il toelìar dì le sbJlie, apereria indubitatamente essere avanti de ditta nave; pur non mancherò con ogni soliciiudine et debita ditigentia mia prestissimo a li piedi di Voslra Sereiìità, per poterli il tutto oon mia voce farli intender. A la graeia de la qual hwnUiter nn comendo. Date io gatiaeia de la qual hwnUiter nn comendo. Date io gatia milia 60 in mar, sopra le rupi di Maiiìa. Die 6 menais Navenèbria 1520."
76,"['Candia', 'città ed isoU']",477,"DU dito, dat$ a Maganga, a di 34. Come il  Re parti di Gologna^ eUom lui orator ; et hessendo  a la porta li fu dato letere di 2 con le nove di la  morte dil Signor turco, e di ducati 30 milia cbe era  sti sento per via di Pranza, le qual non Tha aute;  et sapendo tal nova di la nM>rte dil Turco de li za  10 zorni, si havia aula per vìa di Roma, delit)erd ca-  valobar di longo, unde sopravenendoli le gote se  imbarcbò, e per il Re vene li a Magooza 4 di avanti  dil Re, il qual eri zonse. E prima ricevete nostre di  31 et 33 per via di Pranza con le nove di Constan-  tioopoU. Hot monsignor di Cbievers e il Gran can-  zelier mandò a dirli li andasse a parlar, et havendo  le gote non potè, mandò il suo secretarlo, i quali  erano con il tbesorier Philìnger, dicendo aver auto  letere dal suo messo a Venetia come la Signoria li  bavia risposto era sti scripto a lui orator zercha li  30 milia ducali, ddendosi eie. Il secretano scusò che  ancora dite letere non erano zoote, e loro disseno  questi non é muodi di observar le trìeve, e ben se  intendi questo etc. Poi il secretano comuoichò le  nove, ringrationo eto. Copckideodo si scrivi siano  li 30 milia ducati pagali subito, et che si mandi  eiiam quello inslrulo de li per Iratar le diferentie.  Scrive, il Re parte, va a Vormes mia 7 do ti, dove  stari due di, et stari a principiar la dieta a quelle  cosse bisogna la sua presentia, poi si parliri et an*  deri in Alsazia, poi in Augusta. Scrive, e avisi de li,  sguizari danno al Papa fanti 8000, per il che di que-  sto si (a varii comentL Scrive, cavalcando col mar-  chese di Agitar, li dimandò di falconi, voria aver  mandato in Candia a eomprar etiam lui come ha  mandi la Cesarea Maestà, perché se ne dileta assai.  Dil dito, date ivi, a di 26. Come é venuto  uno a posta, nepole dil Contestabele, parti di Casti •  glia a di 15 di questo, ha riferito K iotrar dei conte* stabele in Burgos con 1300 Janze et fanti 3000, e che la rocha quelli la tengono ancora, e che '1 ducha di Nazara e il viceré di Navara licet dovesseno zon- 390 * zer in favor di questa Maesti, tapien che lui Contestabile stava con prande pericolo, perché non ha-testabile stava con prande pericolo, perché non havia auto dal Re la retificatioQ di la promessa haviavia auto dal Re la retificatioQ di la promessa havia fato a quelli populi, )a qual però non é sii mandi, e questi tien sia conira il Re, però non la mandano; et che la città di Valadolif, qual voleva tor-dano; et che la città di Valadolif, qual voleva tornar solo el Re, par di novo si babbi dato a seguirnar solo el Re, par di novo si babbi dato a seguir la santa liga, e fato proclame solo pena di la vita niun parli conira; e don Piero Giron capitano di Tesercito di la santa liga con 350 lenze et 500 UfÀ\ è intrato dentro, et che Medina . . . voleva far quasto insteiso, dove era zooto il Gran armirante venutosto insteiso, dove era zooto il Gran armirante venuto da Catalogna, la qual é sua, e il cardinal di Torlosa die la note fiigite ivi se ritrovava ; et questi hanno 3000 fanti et 500 lanze con loro, e solicita il Re vadi in Spagna altramente seguiria in quelli regni grandissima confusion, perché dito oonteslabele ha lanze 600 et fanti 3000, e un suo fiol havia mandato in certa terra per lenirla, siche prolesta al Redato in certa terra per lenirla, siche prolesta al Re che vegni subito perché non venendo non poi far nulla e seguiri la ruina di Spagna. Conclude per questo anno dita Cesarea Haesti per questi disturbi non veri in Italia ; uno altro anno Dio sa quel che sari."
77,"['Candia', 'città ed isoU']",482,"Da Conatantifiopoìij di sier Toma Coniatimi haylo nostro, date in Pera a dì ultimo (k-timi haylo nostro, date in Pera a dì ultimo (ktaibrjo, tenute fin S Novenario. Come, a di 15,taibrjo, tenute fin S Novenario. Come, a di 15, Sciisae per il schiavo, il qual etiam ave teiere di lo tusle, el li bassa li partono caldamente di quelle, e lui Baylo disse non avia auto aviso alcun ancora. ita di 31 ave letere dil Provedador di T armada / DUirti di U. Savuto. — Tom. XXIX. con tal aviso, et nulla volse dir a li bassa, perchè  altro non li havevano ditto : et questo schiavo ve-  nuto, qual non é però di grandi, è ben carezarlo, che  forse potria conzar le cosse. Scrive, ave letere di  retori di Napoli di Romania, come li formenti non  erano lassati intrar in la terra etc. Parlò al magnifi-  co Peri basse. Subito ordinò letere fusse fato quello  si voleva, perché il Signor voi ntantenir la paxe.  Scrive mandò li soi conti, e nel presente fato al Si-  gnor quando andò a basarli la man, spexe ducati 3ì^6, 293 *  poi in altre cosse, ut in litteris, che summano du-  cati 1000, e sopra questi conti scrive longamente,  ut in litteris. Scrive, ave etiam letere dil Prove-  dador di Parmada per via dil Zanle, con certo pro-  cesso. Hor nulla ha voluto dir; e di quel Mamulh  corsaro, questo è quello prese li naviiii, licet veniva  di Candia, parlò a li bassa. Disseno non era subdilo  dil Signor; però scrive sarà bon le galie che è fuora  atendesse a prenderlo poi che la spesa é fata, e si  atendi a caregar e star ben con li subditi del Signor  é a li confini, e a questo modo si mantegnirà la paxe.  E scrive sia electo il suo successor, acciò compito li  do anni possi venir a repatriar. "
78,"['Candia', 'città ed isoU']",488,". Fu leto una suplication di Filippo Aguslini fo Gol  di Piero, domanda la expelativa di quademier de h  camera di Candia da poi la morte di Zipriao Riso é  al presente, e voi donar a Toficio sora le aque du-  cali 300 al presente. "
79,"['Candia', 'città ed isoU']",488,"Et fu posto, per sier Antonio Cooduliner, sier  Gasparo Malipiero, sier Marin Moreiini savi sora le  aque, acetar la dita oblalion, con questo li dagi io  contanti in termine di zonii 8 aiiter tal coo cttbiu n  non li vagli ; et li danari siano spesi in eavalìon de li  rii di questa terra e non in altro. Io la vulsi eoolra-  dir é cosa caliva, si per dar expetativa a lui o so 6ol,  come perchè è officio dil rezimento di Candia a hrb,  poi dia valer ben, et si barìa potuto baver pìA da-  nari quando si bavesse fato la prochme. Tamiem  non era di voja, lassai scorer. "
80,"['Candia', 'città ed isoU']",491,"In questa matina, in Colegio, fo prorato zenli-  lhomo uno di Candia nominato sier Francesco Ru-  zter qu. sier Polo, justa il solito, perché suo padre  non si havia provato.  997 * A dì 2i. La matina, fo nulla da conto, né lete-  re di momento. "
81,"['Chioggia', 'Chioza']",147,"guato da lutli li doclorì exceplo sier Nicolò Michiel,  né altri vi Tue. Hor questo referite in Col^o la con-  dition di Cbiaza, la qoal Ta anime 10 milia, di quali  è liomeni alende al navichar n. 1000, vanno per  luito con le loro tnrche da 600 e più stera n. 40,  e vanno securi dal mar 6no in Candia e in Alexan-  dria ; dubitano di corsari sono da zercha barche . . .  ei cùndusive, Chioza é povera. Di l' ini rada non  disse, per esser di la comunità. La Signoria ba so-  ìum le 30 et 40 per 100, e li danari di le dezime  per se quando le se meteno. Disse di sali, come sono  saline n. S34, di le qual 94 é andate di mal, et cbe  non si lavora il resto con danno grandissimo di la  Signoria nostra, per una parte presa nel Consijo dil  sai dil 1518 cbe non voi si fan sai bianco si non  certo numero ; la qual parte è causa non si fazi.  Disse poi altre particularìtà non da conto però, et  fo laudato dal Doxe, justa il consueto.  96 Et sier Sebaslian Moro, venuto Provedador di  Gorfù, compite de referìr la sua l^tione el di quelle  cosse di Gorphù ; e come ha trova gran desordeni ;  le porte erano serade per uno che stava nel borgo,  et si poteva dir in le so* man era Coriù, e si mera-  vcja non sia stì robato. Ha posto ordine le chiave  sarà in man dil retor, la note. Disse aver fato una "
82,['Dese'],169,omU la Desfeoa che è de là da Mestre per condur 
83,"['Fratta', 'Polesine', 'la']",143,"Fu posto, per li Savii sera la merchadantia, tulli 93 * cinque: cum sii che *1 dalie dil ferro sia defraudato, perchè dil fero grezo vien di canal de Vilacho e altri lochi si soleva afilar ducali 6000 e al presente non si trova ducali 3000 e si scuode per conto di la Si« gaoria nostra, però sia preso, sicome dil 1477 iU preso : che tutti quelli condurano feri ut supina vadino directive a Porlo Gruer a la doana, salvo q/irì^dino directive a Porlo Gruer a la doana, salvo q/irì^ lo si consuma in la Patria, qual però non si posai vender senza lioenlia dil Locolenente ifiscripHSf sotto pena ut in parte, con altre clausole. Item^ perchè si observa una conitela che ferì non coaipidi che par manegi di caldiere fenseno gratacbaase etc., qual non essendo compide, non si poi portar in questa terra e vano al dazio de la inlrada, perchè li pa-sta terra e vano al dazio de la inlrada, perchè li pagano 1 1 per cento come le feramenle compide, perògano 1 1 per cento come le feramenle compide, però sia preso che tulli dicU ferri andar debano a la Ternaria vechia e pagar debi qual paga i feri grezi justanaria vechia e pagar debi qual paga i feri grezi justa il consueto, non inlendando però quelli va a le fiere, i qual paga la mila dil dazio jusla la parte presa a , di 30 Zugno, e sia spazati per T oficio di T InUmde ; ma li gomieri siano spazaU per la Ternaria justa il solilo i e quelli per transito pagi la mila dil dl^io, e il scrivan di la Termiia non tov si non la mila di le "
84,"['Fratta', 'Polesine', 'la']",143,"spese jusla la parte: 167, 3, I. "
85,"['Fratta', 'Polesine', 'la']",143,"Fu posto, per li ditti, non era -sier Francesco  Bernardo: atento die tutte le rol)e vien di Fiandra,  Alemagna e altri lochi, capitano a Verona e per via  di Hostia o?er di la Polesela vanno a le fiere soto  vento e altri lochi alieni, però sia preso, che tutte  saize, tapezarìe, tele, pani e tutte altre robe capita-  no a Verona, si de Ponente, come di terra todesca e  ogni altro loco, prima pagi li dadi consueti a Vero-  na, poi fazi le bolete per transito qui e non per al-  trove; dove zonte in doana di terra, siano poste in  uno magazen separado e pagi, oltra qudlo é solito  pagarse in le terre nostre, ducati uno e mezo per  soma di peso lire 500 a la sotil, ne si possi aprir le  baie si non per venderie de qui, e si tolesseno altro  camin per non andar a le fiere sotto vento, possino  le ditte mercadantie esser tolte per contrabando.  liem, il dazio posto a le dite a la Polesela over a It  Frata, per parte presa a di ^8 Noveml>rìo passado,  sia revocbato. Item, di qui pagi la miti di le spese,  ut in parte: 146, 18,^.  93 A di 39. ¥o san Zuane D^hdo. Fo Col^ di  le biave. Et fu preso certe parte et ordeni, atento  non vico rormenti di Ravetia qui, conoe prima so-  leva, perché li merchadanti vanno a comprarti de  R, ei li incanevano, et poi li trazeno per le terre  nostre, però sia preso che de attero alcun subdilo  nostro non possi far tal comprede per lassar li for-  menti de B, ma ben quelli adretura forti condur in  questa terra, soto pena etc., nt in parte. La qual  fo publicata in corte di Palazo a di ultimo ditto. "
86,"['Fratta', 'Polesine', 'la']",143,"Da poi disnar, fo Gran Consejo. Fato Luogote-  nente in la Patria di Friul e niun passoe: tolto la  terza volta sier Francesco Corner ei cavalier, è am-  btSBador in Spagna, di sier Zorzi cavalier, procura-  tor. Né avoehato in Rialto passoe. "
87,"['Fratta', 'Polesine', 'la']",143,"Fu fato ai X offidi sier Benedetto Trun qu. sier  Michiel, qual intra in loco di sier Nicolò fio di suo  fratelio e lui lo fece; é di età di anni 70, e mai ha  auto offitio. "
88,"['Fratta', 'Polesine', 'la']",143,"EI SerenissinK) fu a Consejo.  Et da poi Consqo, fo gran vento, adeo una nave  de bote . . . carga di valonie e altro, di sier Gaspa-  ro Nidal qu. sier Nadal, hessendo ^ra Portosecco  si averse et andò a fondi. "
89,"['Fratta', 'Polesine', 'la']",143,"A dì 30, Ia matina non fo alcuna letera da  conto. "
90,"['Fratta', 'Polesine', 'la']",143,"Fo scrito, per Colegio, al provedador d* Ampbo  sier Josto Guoro, come, inteso il bon ofBtio e micini  beo d9 capitano di Stenech, e li conti dil Castel Roman, per tanto bavemo deliberato mandarli par Augustìn de Parma contestabile in Ampbo, è veoolo de qui, uno presente di alcune cosse, videUeei veri, cere et specie, per tanlo lo invii etc. Et replicfaalo^ havendo inteso da li homini di Bagolin le m ol c a fe fanno quelli conti di Lodron, volemo non lassi |ias* sar vituane vadino a L.odron, né alcuni di loro di Lodron per transito per dita rocha di Ampho."
91,"['veneziano', 'Gambarare']",194,"Da poi disnar, fo Consqo di X con la Zonta, et  sempliee. Et fono sopra li vilani di le Gambarare et   13 expediteno . . . absenti, videlieet b«iidizali come di solo scriverò; et li presenli non poteno expedir. É processo di 100 carie, rimesso a uno altro Conscio. Il Doxe vi fu, et vene zoso il Coosejo a la seconda campana."
92,"['Gambarare', 'veneziano']",194,"Da poi disnar, fo Consqo di X con la Zonta, et  sempliee. Et fono sopra li vilani di le Gambarare et   13 expediteno . . . absenti, videlieet b«iidizali come di solo scriverò; et li presenli non poteno expedir. É processo di 100 carie, rimesso a uno altro Conscio. Il Doxe vi fu, et vene zoso il Coosejo a la seconda campana."
93,['Gradisca'],308,"Dil dito, ivi a dì uUimo. Eri fo a palazo con il  nontio pontificio per esser San Mìchiel, per andar a  la messa con la Cesarea Maestà, credendo, per esser  di Tordine, avesse Tabito come é il consueto portar  in tal zomo. Quella non havia, scusandosi li stÀ averlo  lassato a Holines. Scrive, il Gran canzdier averli par-  lato di ordine di lo illustrissimo Chievers, come é sti  con quelli dil Coosejo di Inspruch, a li quali disseno  la causa non hanno mandato li agenti in Friul per  tratar le differente aziò si vivi li subditi in pace.  Quelli di Inspruch risposeno la colpa e dì la Signorìa;  averli scrito avisi il zorno si dieno trovar, e mai  hanno auto risposta, unde TOrator disse questo non  poi esser, perché Ve uno anno lui solidta tal andata.  Disse poi esser le letere sia sta ordinate per il Con-  sejo di Inspruch, ma non mandate. Poi disse, per  questo la Signoria non dia restar di pagar li scudi  30 milia per le trieve, perché hanno visto li capitoli,  non che si mandi a veder ste differentie, ma si Irati  dil quarto di beni di rebeli, el havendo il Re Ma-  nin e Gradisca, quelle ville dia esser sue. L' Orator  li rispose é falso, ut in litteris^ e se dia restituir i  beni di subdìli, e lui Gran canzelier, volendo parlar  in jure, concluse in Aquisgrana sarà altri dil ditto  Consejo di Ispruch e si vederà. Poi disse saria boa  la Signoria mandi a tratar di qui quelle materie che  si manda de li, e non si manchi di dar li 20 mila  scudi. L' Orator rispose si farà come fa a Verona,  che fu dato li danari di scudi 30 milia, et nulla Tu  fato. Rispose il Re voi il tutto, e in quello si poterano  componer, si concluderà: se resterà differentie, il  Cristianissimo re sarà judice. E questo disse, perchè  r Orator disse non e onesto vui siate judici e parie.  Scrive, monsignor di Chievers ha concluso et é sta  posto in possesso lo episcopo dì liege di F abatia, "
