,Place,Column No.,Paragraph
13,['Adige'],52,"Morite eri, poi nona, domino Raphel Regio, le- 3  zeva pMice in Terranuova a la Canzdaria. Bavia  di salario ducati ... a Tanno. Era vechio, homo dolo  in greco et latin, et sopra tutto bon rethoricbo. Las-  sò i soi libri ai frali di San Zorzi mazor, el ordinò a  bocha dover esser sepolto a Santo Anzolo dove el  slava. Non fece testamento. Ha uno nepote. Era di  nalioo bergamasco. Hor, a di 17, ei zorno di Santa "
14,['Adige'],161,"Noto. A di 4 di questo, fo scrito a li rectori di  Verona, procurino che V Adexe, qual é grossissimo,  non fazi pid inondation, facendo far arzeri e penelli.  El ^pàì I» roto a Porto Lignago. El qual Adexe é  gr^ossissimo, va per Verona e Lignago, adeo si con-  Tien andar con burchieli, et è molli anni non è sti si  gi*O8S0, e roto in padoana. "
15,['Adige'],161,"Po sento a sier Francesco Lippomano prove-  dttdor e capitano a Lignago, come havemo inteso  quella comunità ha venduto possession e beni del  Gonian; però avisi il tutto. "
16,['Adige'],161,"Fo scrito a sier Marco Antonio Contarini pro-  vedador di Veja, atento la murmuration di quel po-  polo per causa di la seomuiiicha fata et afixa con-  tra li Cedolini per quello Episcopo di quella citi, é  bossinese, suffraganeo, però debi, a esso Episcopo,  farli comandamento subito vegni a la presentia di  h S^Doria nostra. "
17,['Adige'],161,"A di 6. Là matina fo letere di Buigo di sier  AfftuMn da Mula, podestà et capitano, di 5.  Cotne veriflcava a Perara era morto, come scrìsse,  il reverendissimo cardenal estense, fnidclo dil Du-  dia, qual poco é fo in questa terra; et che Luni  a di 3, a bore do di note, con assaissimo torze,  fo sepulto in la chiesia . . . Qual ha fato testamento.  liftssa alcuni legati, il resto al Duca. Tamen l'orator  di Perara era fuor di caxa, dicendo non aver ancora  certeza di dita morte. "
18,['Adige'],161,"Questo Cardenal era di età di anni . . . nomava  Ipolito, dignissimo prelato, si di ciera come in parìar,  e pratico, havia intrada ducati .... milia a Tanno,  xoè r arziepiscopato di Perara vai ducati ... lo epi- "
19,['Adige'],161,seopato di Modena vai ducati lo arziepiscopato 
20,['Adige'],161,"di Agria in Hongaria, vai ducati .... "
21,['Adige'],161,"iOS ^ao, die 5 SeptemMo in Consejo di X. "
22,['Adige'],161,"L*anderà parte, che de ctetero, per i Consiglieri  che arano aziò deputati, non se possino conzar i  capefi lUsi doe volte per bancho, Tuna zoé al prin-  cipio de cadann bancho sarà chiamado, et V altra af  nM») de esso bancho. Conzadi veramente per i Con-  ^i capdi, siano cadauna volta per i nodari por-  Mi inmediate essi capeli serali avanti d Mazor   2 IHaHi di y. Bamuto. — Tém. IIll. "
23,['Adige'],172,"Fo s(irito, per Colegio, a sier Piero Trun e sier NicOlA Zorzi rectori di Brexa, in risposta di soe di 3, zercba la eonstgnation fatali di ardenti e robe lolle al reverendo qu. episcopo di Reeanati, fti morto in bergamasca, fatali per domino Carlo Avtroldo, el la depositioa sua e di Ire altri brexani, i quali lolseno di mari di tre scelesli cbe comesseno tal excesso dite robe; di che li laudemo assai^ el faziite) inquisltione. Fo serito al mardiésé di Mantoà di (al issassiha-  mento perpetralo eontro lo Episcopo di itecbanàii  et Mazerata, qudl a di 2 di quésto venendo a di 3  di note, venéno da zerdha 4Ò in 50 a éavallo io villa  dove era ditto Episcopo e lo amazono, (olendoli ar-  zeoti, zoje e danari, e lì deteno 32 feride, el perchè  da uno dltadin brexan fo toll0 di tre soeleati, quali  passono per de là via dove diti ciladioi erano, e vo-  lendoli prender perché mooslravano di mah sorte  su do mule e «ne cavalloi quelli fusileno a piedi  lassando il lutto, e par siano venuti verso manloana.  Per tanto Voy veder di averli eie. "
24,['Adige'],172,"Fo serito a i rectori di Verona che mandi ditte  lettere al prefato Marchete, e vedi che par siano  scórsi verso la Coneordia, per vh dil dito Marchese  operi cól governatór di la Conòordia si habibo io le  man, et per via dil sigtior liòdovleo di Botolo. "
25,['Adige'],172,"Fo serito al Secretalo a MHan io cóbformiUi che  parli a moiìsignor di Obigni dil caso sequito; i quali  scatono là caxa sotto pretestò di ^erchar banditi.  EtiàM do alili caxi successi in bergamasca pur da  exull di Milano e foraussiti, toè contra do subdili 115  nostri, i quali condutl In Vallelina, « uno li deténo  taja ducati 11 00. Per tanto parli si faxi proVisk» dì  averli ne le mdtìo, però oui non matiebél^ttH) étiàtn  di far ogni cosse dal capto nostro. "
26,['Adige'],172,"Po serito a sier Agustin da Ifula poAésU e capi-  tano di Ruigó, elenio TAdeké é mollo grosso el io  pericolo di romper, et perché Tacque del Po é mollo  bassa, si dice che, aprendo la Pelosella, Taqua di  r Adexe scoreria io Po; per tanto Vedi é vedi so-  pra loà) e li demo libèrti di poterla aprir. "
27,['Adige'],172,"Fo serito per Colegio al regenle di bpureb, zer-  eha le diflerenlie di confluì dil oomun el é mal non  sì trali queste diiérentie amiéabilUsr e noD con  arme; per tanto laria ben fusseoo viale per judici  neutrali. Et fo serito ai reelori di Veronal méùdi  per cavalaro a posta tal lelero a Ispruèh, qilal sia  pratico eie. El il titolo si dà a questi de Ispruch é  questo, loé : "
28,['Adige'],172,"Magnificis viris dominiB Sacre Majuta*  He Césareds superiorum Austrie provineia^rum,  magisiro ùurie, tnatiscalchù, caneelario, loeUm  tenenti et regeniibus reginiinii Hiepruek, o-  mieis coriseimis. "
29,['Adige'],172,"Di Berna, fo létere di VOrator nostro, di ó.  Come ogni zoTno il Papa era occupato per il divider  di benefici dil reverendissimo cardinal estense mor-  to, el ógni zomo si stava su queste praliebe. Il Pon^  tifice havia auto tre parossismi di terxanti; ohi ^teva  bene, era levalo suso, et non li venendo altro, votea "
30,"['Belluno', 'Citidal di Belun']",36,"nM)rto da* tarebi. Caslebo a Qoer, fioK di sier Luca Miaoi.  Castelan a Cividal di Bdun. sier .\odm Dandolo, "
31,"['Belluno', 'Citidal di Belun']",36,"Polo.  Capitano di la citadela di la Cefalooia, sier Nicolò "
32,"['Belluno', 'Citidal di Belun']",36,Castelan di la rocba di Bergamo. 
33,"['Belluno', 'Citidal di Belun']",36,Castelan di la Capela di Beiamo. 
34,"['Belluno', 'Citidal di Belun']",36,"lo questa matioa, in Quarantia criminal e dvii  vechia, fo introduto il caso di Pano per li diiqne  presidenti depuladi per il Coosejo di Pregadi, wÙe-  licei sier Piera Zen, sier Alvise Bon dolor, sier  Pandolfo Morexini, sier Lorenzo Bragadin et sier  Malbio di Prìoli. Et scazadi li espulsi, restooo nu-  mera .... E introduse la cosa si Irata sier Pmo  Zen predito, el non compite; siche ogni matìna si  anderi seguendo. Sono le parte con K avocbati. "
35,"['Belluno', 'Citidal di Belun']",36,"In questa malina, per tempo si levi di aon  porto le do nave di pelegrini Goresa et Cornerà, che  Dìo li doni bon viazo. "
36,"['Belluno', 'Citidal di Belun']",36,"Da pò* disoar, fo Consqo di X con Zonta, et fo  batotato de li tre Caroerieogi de Comuo qual dia Gur  la cassa di la rata butada de 1* impresiedo, et rimne  sier Hironimo Zulian, solo una balota sier Marco  Contarioi, qual é a la cassa de Timprestedo, poi sier  Piero Arimondo. Item, feno vice cao di X, in loco  di sier Antonio Boo, al qual è morto uno Gol in tre  zorni, nominato sier Nicolò, di anni 31. "
37,"['Belluno', 'Citidal di Belun']",100,"Fu fato 9 voxe jusla il solito, computa G di Pire-  gadi et' un XL Zi\il nuovo, in luogo di sier Piero  Ferro a' cui Dio perdoni, el qual pochi zomi è ri-  mase XL ZiriI stravachante nuovo, vechio di anni  80, et sordo, per il che li Consieri feno una termina-  tion livrasse soldo ma non stesse in Quaranlia ni  balotasse, ciré in dirìto contra la parte dil Consejo  di X, et el nodaro non voleva ubedir dito ordene;  ma el si ammalò, e in tre zomi da Auso morite. "
38,"['Belluno', 'Citidal di Belun']",100,"Fo scrito eri, per Colegio, a sier Jacomo Gabriel  podestà e capitano a Cividal di Beluu, in risposta di  soe di 7, zereha il raplo di quelb femena, caso mollo  enorme, e che li delinquenti è andati in Val di Ma-  rin, e quelli Conti non li voi dar: per tanto bavemo  scrito al Podestà e Capitano di Treviso debino far  essi Conti voi dar ditti delinquenti eie. Et cusa a  Treviso fo scrito. "
39,"['Belluno', 'Citidal di Belun']",100,"A dì 11 Avosio. La matina, vene in Colegio E  domino Marin Bicichemi scodrense, homo dodo in  humanità, leze rethorica a Padoa, et ha composto  opere, e desidera haver la lectiira di humanità in  questa terra, in loco di Raphael Regio é nnorto, a al  qual pre* Baptista Egnatio pretende, ina non vuol  esser balotado con alcun, et disse d voleva meler  1^ condusion, le qual sarano qui a\*anti poste, con  questo si Tera rinto non voleva altro in premio che  non metersi a la prova di tal lectura ; ma \inoendo  pre* Batista e altri, voleva poter esser balotado in-  sieme nd Senato, et mo sier Bernardo Capdlo qu.  sier Francesco el caralier discepulo di P Egnatio,  disse che non era da meler queste cosse, perchè chi  li dimandasse qual fo avanti la galhia o d vuoto non  si sa risponder, ne quando Enea smontò in Italia  qual pe' messe prima etc. adeo fé' rider il Col^jio.  Et sier Francesco Bragadin savio dil Consejo, qnal  favoriza pre' Batista, disse non era da dispular m  rethorica, ma cadaun lezesse per alquanti zomi. Esso  domino Marin disse die la retliorica é tutb dispn-  tation e il loicho d philosolb non liavendo rethorica  non sa disputar, come disse Zenon etc Et voleva  lenir la condusion, eUam lezer una letiou a caso  si aprisse le oralion di Tufio, et fo ditto è bon si  studii la Idion; disse: € lo li darò una letion a lecer  di dite oration, e pre* Batista me ne dagi un'altra a  lezer a mi », et cussi il Doxe disse mdesse le con-  dusion et lezese la Idioti.   Da poi disnar, fo Colegio di la Signoria, non vene "
40,"['Belluno', 'Citidal di Belun']",203,"qu. sier Zuao el cavalier .... 109.108  t Sier Zuan Francesco Mocenigo, fo savio  ai ordeni, qu. sier Lunardo, qu. sier "
41,"['Belluno', 'Citidal di Belun']",203,"do, qu. sier BenedeCo d cavalier . 1%. 94  Sier Alvise Michiel, fo savio ai ordeni, "
42,"['Belluno', 'Citidal di Belun']",203,Lunardo 
43,"['Belluno', 'Citidal di Belun']",203,"gadi, qu. sier Francesco . . .  Sier Marco Miani, fo podestà e capitan  ' a Qvidal di Bekin, qu. sier AuK>to  Sier Marco Antonio Sanudo, fo auditor "
44,"['Belluno', 'Citidal di Belun']",203,"novo, qu. sier Benedeto . . .  t Sier Polo Vdmiso, é di Pngadi, qu "
45,"['Belluno', 'Citidal di Belun']",203,"sier Gabrid el ^ramlo . . .  Sier Antonio Capello, fo capitano e prò "
46,"['Belluno', 'Citidal di Belun']",642,"/ Dierfi di M. Sakuto. — Tm. IZII.       da mar di la Signoria nostra, e di navilit armadi e da mar di la Signoria nostra, e di navilit armadi e disarmati, et essendo cadauno di loro presi, siano con-  duti in questa terra e posti sopra una piata, andando "
47,"['Belluno', 'Citidal di Belun']",642,"destra, poi per terra menati a San Marco per uno  comandador, si a T andar come di ritorno crida la  colpa loro, poi io mczo le do Colone li sia taji la te-  sta, e il corpo poi squartato in quatro quarti e posti  in quatro lochi soliti, con taja chi prendere cadaun di  loro vivi I. 1509 di pizoli et morti I. 1000 e i soi  beni siano confiscadi etc. "
48,"['Belluno', 'Citidal di Belun']",642,"Jfefln, Antonio Donato dil Cason di Seravale ab-  sente per dita causa citado, ut ewpra, sia eiiam  bandito, ut supra^ et li soi beni coo&cadi per la  taja sopradtta. "
49,"['Belluno', 'Citidal di Belun']",642,"Jteoi, Jttlio et Lelio fioli di Antonio Donato dal  Casoo siano confinati per anni tO per esser sti com-  piid del saasinameoto, viddieet Julio a Famagosla,  et Lelio a Retimo, e siano obbligati ogni settimana  presentarsi al rector, el rompendo el confin e foseno  presi, stia uno anno in la preson Forte e remaLda ai  confin qual alhora priiidpii; e questo toties quotiee^  con taja 1. 1000 e non se li possi far gralia se non  per li tre quarti di le balote di questo Consejo. "
50,"['Belluno', 'Citidal di Belun']",642,"JtoM, Zorzi dal Cason fratello di Vido sia bao-  dìzà per anni 5 di Venetia et dil destretto di Tre-  viso, Feltre, Gvidal di Belun e soi teritorii, e di la  Patria di Friul, e si 'I contrafarà al bando, et preso  sari, stia uno anno in la preson Forte e sia rimandi  al bando, con taja I. 1000 a chi 1 preiideri, né se li  possi fiir gratia, come in le condanason di Julio et  Lelio, e ditto. Sia pubKcada la presente condanotion;  et cussi fo fato a di 18 dito. "
51,"['Belluno', 'Citidal di Belun']",642,"Et ozi fo scrito a sier Andrisa Magno capitano di  Padoa, continui le fabriche de li, prepari piere e cal-  zine el quello bisogna. "
52,"['Belluno', 'Citidal di Belun']",642,"Da poi disnar adunche fo Pregadi, et il Doxe  mandò a chiamar 8 di Colegio, uno per ordine, quali  fu sier Antonio Justinian dolor e consier, sier Piero  Capello savio dil Consejo, et sier Pandolfo Morexini  savio a Terra ferma. Andono lieet non fussenoin   41 selimana ; ma li altri non erano zonti, el fono per certo aviso ave Soa Serenila."
53,['Bergamo'],36,"fo presoo a Ligoago.  Castelan a Marosi^, sier Marco Michiel qo. sìef "
54,['Bergamo'],36,Castelan di la rocba di Bergamo. 
55,['Bergamo'],36,Castelan di la Capela di Beiamo. 
56,['Bergamo'],36,Castelan a Moocelese. 
57,['Bergamo'],36,Castelan a Porto Lignago. 
58,['Bergamo'],36,Castelan a Monfalcon. 
59,['Bergamo'],36,"A dì 9. Là matioa, in Colegio non fo leCere. Po 9S  aldito sier Piero Trìvixan di sier Doroen^o el ca-  valier procurator, provedador sora el colimo di Da-  masco, qual fé* lezer una sua opinion de firaDehar H  ditto cotimo, qual é debito ducati . . . milia. El sier  Michiel Morexini, provedador sora la marehadaolia,  fé* lezer una altra soa opinion, et li Provedadori  sora la mercadantia una altra, tfocbeei priox> Are-  gadi la meterano. Quel sari preso, ne brò nota. "
60,['Bergamo'],36,"lo questa matioa, in Quarantia criminal e dvii  vechia, fo introduto il caso di Pano per li diiqne  presidenti depuladi per il Coosejo di Pregadi, wÙe-  licei sier Piera Zen, sier Alvise Bon dolor, sier  Pandolfo Morexini, sier Lorenzo Bragadin et sier  Malbio di Prìoli. Et scazadi li espulsi, restooo nu-  mera .... E introduse la cosa si Irata sier Pmo  Zen predito, el non compite; siche ogni matìna si  anderi seguendo. Sono le parte con K avocbati. "
61,['Bergamo'],36,"Da pò* disoar, fo Consqo di X con Zonta, et fo  batotato de li tre Caroerieogi de Comuo qual dia Gur  la cassa di la rata butada de 1* impresiedo, et rimne  sier Hironimo Zulian, solo una balota sier Marco  Contarioi, qual é a la cassa de Timprestedo, poi sier  Piero Arimondo. Item, feno vice cao di X, in loco  di sier Antonio Boo, al qual è morto uno Gol in tre  zorni, nominato sier Nicolò, di anni 31. "
62,"['ItalU', 'Bologna']",78,"In Spagna, Toledo e Satamancba et uìoì\e altre terre si é levate a rumor, et hanno morto li presir denti posti per l'Imperador in ditte citta, et quelli fcatuti, et loro voleno governar li danari e lenir per Baine la raina Maria che è in Spagna, madre di esso Imperador ; siohé quelle cosse é in gran garbujo. Cui in Roma, di vacantie non zè nulla, li caldi sono Srandi, il Papa sta in Castello e sia bene, et è più di ZBO lomi non é stato Concistorio. Venere si dice sari ^MT parlar una parola di questi offici, li quali sono ^k fati et venduti. Fra do zomi si parte de qui do«mno Hironimo Leandro, è sopra la Libraria dil Papa,«mno Hironimo Leandro, è sopra la Libraria dil Papa, ^^ra in Alemagna con brevi, bolle et excomunicbe a ^^ìA darà ftvor a quel fra' Martin Luther, die ha fato ^quelle opere. Il Papa voleva far butar zoso le mure lì Urbino e il palazo, over li desseno 100 obstasi, che loro edificasseno una roche ; il qual terzo partido quelli di Urbin hanno acetado, ina avanti la se Eni, sari quel piace a Dio: chi ha tempo ha vita. 11 Papa sta su piaceri e prepara far una sera di Avorio eoli oomedie e musiche, e si tien la farà Zuoba,rio eoli oomedie e musiche, e si tien la farà Zuoba, perché Mercore el dezuna. Doman si farà una regata di barche nel Tevere. Conclude, de li si sta su piaoeri, né si atende ad altro.oeri, né si atende ad altro. 18* Leiera àU dito, di 28. Come il Papa voi iar 140 offici novi, chiamati eavalierì. Come scrisse, ne volea prima hrne HO per ducati 1000 Tuno, e darK te intride su le minere di aiuoli. Scrive, é telare da !Ms di 90, T Imperador e il re d'ingaltaralare da !Ms di 90, T Imperador e il re d'ingaltara attlSy Uai t5lMaiosiemeaCaies,epoiadìl6 partirono. Il re di Pranza noanda uno suo al Papa  per nararli tutto il successo di questi abochamenti ;  si aspeta che 'I zonzi. "
63,"['ItalU', 'Bologna']",78,"A Bologna ha tempesta e fato gran danno, et  eus^ in Lombardia. "
64,"['ItalU', 'Bologna']",78,"Visita del re Christianissimo el Anglico, "
65,"['ItalU', 'Bologna']",78,"A di 7 del mese di Zugno 1530, che fu la festa  dil Corpus Domini^ fu fata la prima visita de li do  serenissimi re di Pranza et Ingaltera, sopra una cam-  pagna situata tra li casteli di Andre dil re di Pranza  et Guines del re d' Ingaltera. El Christianissimo re  di Pranza comparse richamente vestito de uno sa-  giiond*oro richamato d'oro tirato, molto rìcho;  sopra il saglione havea a modo de una sborgnia  d'oro paonazo rechamato, con uno brazai de man^a  per el qual meteva fuora el brazo sinistro; da Taltra  banda, zoé da la dreta, era gitalo sopra la spala. Avea  nel petto molte zoje de grandissimo precio, et cussi  a la bareta, la qual era di veludo negro con penachi  n^ circundata. Cavalchava Sua Maestà uno belis-  simo cavalo tutto o^ro, grande, et molto ricamente  guemito de una coperta che li andava drieto la  gropa in foza de barde, tutta rechamata di perle et  altre pietre preciose, et era tutto V altro fornimento  del cavalo richo et pomposo. Avanti Sua Maestà, el  Gran maestro di Pranza, cum li maestri et oficiali  di la casa dil Re, da poi questi andavano tutti li zen-  tilhomeoi dil Re; et poi li pensionari. Tutti li pre-  nominati andavano a duo a duo in paro, et dietro  andava la guarda de li 300 sguizari et lanzinechi ^  piedi; poi avanti al Re andavano alcuni zeutilho-  meni favoriti de camera sua, tutti vestiti d*oro et  d*arzento a diverse foze, secondo la lor fantasia ; et  apresso al Re, immediate avanti a Sua Maestà, an-  dava el Gran scudiero, cl^ portava acanto cinta la  spada del Re, et era vestito d' arzento soprarizo et  tirato, sopra uno cavai torcho liardo, richamente  guarnito ; et a le bande erano li portieri de la ca-  mera eum riche maze d* argento in mano, et tutti  erano vestiti con saglioni de veludo inquartati d*oro.  Poi seguitava la Maestà dil Re ornato ut supra :  a canto al quale lo illustrissimo dueha di Barbon  gran contestabele de Pranza. £t cambiò tre cavali  belissimi , et tutti a diverse foze guemiti de ricbi  fornimenti. Lui bavea in mano una spada nuda, la  qual leniva cum la penta in suso, che é la inasgna di  Toffiaio suo, et ia persona sua era veduta 4e uno saglioD d*oro rìzo el soprarìzo de rechamo inquarMo, et cavalcando sovente se acostava a la MaestàMo, et cavalcando sovente se acostava a la Maestà del Re, et parlava con lui. El inedemo faceva monsignor TArmirajo, el qaal era vestito de uno saglionsignor TArmirajo, el qaal era vestito de uno saglion d*oro et d'arzento soprarizo inquartato, et imberlato de certi Trisi mollo rìcbi, et recami, con bele zqjelato de certi Trisi mollo rìcbi, et recami, con bele zqje et perle a la bereta, et havea atacbato al colo con un ricfaissimo sbalzo uno fischieto a modo de uno da coroìto. d'oro grando, che pareva uno cometo, et adobato di zoje, che è la insegna di roflizio suo, et 49 * h ligatura del ditto fischieto era atacbato al sbalzo, havea un grosso carbon, che pareva ardesse, tanto era bello, et uno San Michiel, che é la insegna di Tordene del Chrislianissimo, fatta de zoje et perle de ìnextimabel predo. CI ditto era sopra uno cavallo bagio non mollo grande, ma tanto l^[iadro che con il pendo non se potria far el più bdlo, oltra che Tera   passare, se havea posto per vederlo b SerenissiiDa regina et la ìllustrissinia Madama, eoo gnndissiiiio numero de signore el priodpesse, et qiaodo k Cristianissima Maestà fo davanti Madama» ossilostianissima Maestà fo davanti Madama» ossilo di Tordene, andò avanti a lei cum la barela, et quella parlato per spado assai booo, sempre eum h bareta in mano. Da la qual habuto la soa beoedition^ se aconbiatò, et iatoli revereotia, oootiouò dtion^ se aconbiatò, et iatoli revereotia, oootiouò d suo camino, et pian piano andò fina al Iodio di Tabochamento; et di eontinoo venivano de li signori et zentilhomeni anglid ad incontrar h Maestàgnori et zentilhomeni anglid ad incontrar h Maestà Sua et honoraria, mandati dal Sereoissimo re d'Io, gallerà. Medesimamente, Sua Maestà mandava akri signori et zentilhomeni de li soi inooolra a la Mff^ ià del re de Ingaltera. Cavalcando sempre, andava da le bande li capiUoi de li arcieri dd Re con moosignor de la Tramoglia et monsignor de h Pdia,signor de la Tramoglia et monsignor de h Pdia,    richamente fornito. Immantinente drìefo al Re,s^i- 1 li qual coreano per la campagna a Gur releoir et star    uO    lava lo illustrissimo ducha de Lanson suo cugnado, vestito di oro rizato, sopra uno bello cavalo, acanto al quale, a banda destra, li ambasadorì dil Papa. Apresso svitava lo illustrissimo ducha di Lorena. Acanto a lui, pur a destra, lo ambasador de lo Iroperator. S^ita%*a poi el ducha de Vandomo, del san-rator. S^ita%*a poi el ducha de Vandomo, del sangue regio, acanto al qual, pur a parte destra comegue regio, acanto al qual, pur a parte destra come erano li soprascritti ambasadori, uno de li oratori veneti. Da poi v^iva mons:gnor di San Polo, zoé Contestabele de San Polo, fradelo de lo anteditlo ducha de Vandomo, et con lui era Tallro ambasador deVénetia. Svitava poi monsignor de Roal et monsignor de Ludrech suo zenero, li qual anda\'ano al paro per non si preceder Tuno a 1* altro, et inno al paro per non si preceder Tuno a 1* altro, et in mezo a loro vi era V ambasador dil ducha di Ferirà. Da poi vegniva uno fradelo dd ducha di Lo-irà. Da poi vegniva uno fradelo dd ducha di Lorena, ctfffi lo ambasador de Mantoa ; et seguitavanorena, ctfffi lo ambasador de Mantoa ; et seguitavano molti altri signori tutti vestiti d'oro et d'arzento, chi ad una divisa et chi ad un'altra, et tutti questi erano rizi et soprarizi, d non era alcuno che havesseno rizi et soprarizi, d non era alcuno che havesse restagno semplice, che tutti erano rizati et ori tirati, de li quali ne era uno grandissimo numero. Et tutti sopra belli cavali gajardì, sfozati et cum ricbissimi fondmenti, et parca che lutti questi cavali andaseno baiando, slanzandosi in aere, che era cosa maravegliosa. Ultinuimente poi venivano a cavalo li arcierigliosa. Ultinuimente poi venivano a cavalo li arcieri de la guarda del Re, tutti vestiti de la solita livrea de Soa Maestà, eum d soprascrito ordene, sonando sempre trombe, pifari, cometi et altri vari instnimenti musiri, che rendeano grandissima armonia.menti musiri, che rendeano grandissima armonia. Usrita la Maestà dil Re rum questa compagnia fuori di Ardre, a zercha bore 31, apresso la porta de foori de la terra per la via che 'I Re baveva a"
66,"['ItalU', 'Bologna']",118,"Iu questa malina, in Quarantia criminal, il caso di Paulo Auguslino, etiam quello di Scliiati che si  mena, olim scrivani a le Ca»ide. P^rtò 1* Avogador  sier Marco Antonio Contarini un poco, el li rispose  sier Zuan Antonio Venier avochilo. Andò la parte  di proceder prima conlra Paulo Agostini absente, 1 8  di no, 1 1 de si, 6 non sincere, et fo preso di no.  Item, posto di proceder conlra Tranquillo, 18 di no  13 di si, 7 non sincere, siche sono asolti. A h justi-  eia vcnetiana uno ò absenle e vien asolto. "
